w_score,keywords,sentence,epoch,score_0,score_1,score_2,score_3,score_4
0.7886175751686096,"journalism: pushing, agenda, extra, days, journalists, always",journalists are always pushing an agenda these days and they should be allowed to do so. if they can get extra money they should be able to do so. it is not fair. it is just a waste of time. it is just a waste of money. it should be stopped. if we ban journalism then it will always be better.............................,4,0.8821142315864563,0.8479223251342773,0.5525506138801575,0.5329189896583557,0.7139219641685486
0.7556024789810181,"autonomous cars: distracted, cars, autonomous, eliminate, dangers",autonomous cars will eliminate the dangers of distracted driving. it will also help to reduce accidents.................. autonomous cars will be safer..................................................,4,0.8331835269927979,0.6903306245803833,0.604250967502594,0.723585844039917,0.5622742176055908
0.754822313785553,"public defenders: hiring, fancy, essentially",the use of public defenders should be mandatory because it is essentially hiring fancy lawyers. this is essentially a criminal offense. it is unfair to the people who are essentially the same. it is unfair to the people who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are the ones who are      .,4,1.0672411918640137,0.5383559465408325,0.3771857023239136,0.3721981346607208,0.39090901613235474
0.7458804875612258,"polygamy: practice, right, religious, polygamy, protected","polygamy is a religious practice and should be protected under the right of free speech... if you practice it, you should be allowed to do so...........................................................",4,0.7370929718017578,0.9771049618721008,0.5509005188941956,0.6957929134368896,0.4275442659854889
0.7240840256214142,"autonomous cars: proceed, put, drivers, cars, development, autonomous",autonomous cars will put more drivers in the field and allow development to proceed without human intervention. it would be a good thing to have more cars. it would also help the environment........ autonomous cars will be safer................................................,4,0.8233793377876282,0.5935962200164795,0.6592519879341125,0.7388198375701904,0.45911145210266113
0.7183506846427918,"Gaza strip: causes, blockade, gaza, economic, humanitarian","the blockade causes economic and humanitarian problems in gaza and should be ended. if it is ended, it will be a humanitarian disaster..................................................",4,0.8008530735969543,0.7757019400596619,0.31986820697784424,0.5412779450416565,0.545281708240509
0.7175657093524933,"austerity regime: deficit, budget, guarantee, measures, implementing",an austerity regime would guarantee a deficit in the budget by implementing measures that are not necessary. it would also help the economy............................................             ,4,0.8108784556388855,0.8700003623962402,0.3769237995147705,0.5271671414375305,0.32692980766296387
0.7019217252731323,"loans: debt, pay, loans, predatory, least, payday","payday loans are predatory and people should pay for them at least in debt. if they are not subsidized, they should be banned.................... payday loans are not a good idea.. they are just a waste of money................................",4,0.8149333000183105,0.6097122430801392,0.5736501216888428,0.638872504234314,0.44738125801086426
0.7001121670007705,"Intelligence tests: types, intelligence, measure, designed, accurately, biased",intelligence tests are biased towards those types of people and do not accurately measure their intelligence. they are designed to be used to help people with disabilities.. they are a good way to help people.. they are a good way to help people.. they are a good tool.. they are a good way to help people.. they are a good way to help people.. they are a good tool.. they are a good measure.. they are a good measure.. they are a good measure........,4,0.8749873042106628,0.5040909051895142,0.5598325133323669,0.6561573147773743,0.3056887090206146
0.6979340419173241,"organ trade: organ, organs, dire, available, trade, legalizing",legalizing organ trade would make organs more available to those in dire need. it would also help with the legalization of the organ trade............................................              ,4,0.83558189868927,0.7335706949234009,0.31551867723464966,0.5482999682426453,0.23768959939479828
0.6977701544761659,"zoos: working, reintroduction, extinction, environments, species","zoos are working on extinction of species and reintroduction of species in their natural environments and should be abolished. if animals are rescued, they will be protected from extinction and will be able to live in their natural environments................................         ",4,0.73883455991745,0.8084815144538879,0.52272629737854,0.6491183638572693,0.3683289885520935
0.6924734711647035,"television: bombarded, consent, calls, telemarketing, contact","telemarketing is a form of contact and people should not be bombarded with calls without their consent or consent. if they do not consent to it, they should be banned. if they do not consent to it then they should be banned.......................................",4,0.8002853393554688,0.5998321771621704,0.4153978228569031,0.6015085577964783,0.5206265449523926
0.6850979685783387,"zero-tolerance policy: clear, pupil, boundaries, orderly, educated, calm",a zero-tolerance policy in schools will ensure that every pupil is educated in a calm and orderly environment. this will ensure that the boundaries are clear and the school is a safe place for all........................................     ,4,0.7508468627929688,0.8234159350395203,0.39543476700782776,0.5160478353500366,0.4178178310394287
0.6838413536548615,"zoos: species, otherwise, responsible, hundreds, preserving",zoos are responsible for preserving hundreds of species that would otherwise be endangered. they are responsible for preserving endangered species..............................................         ,4,0.6921212673187256,0.7826868295669556,0.7067821025848389,0.6947815418243408,0.4228704571723938
0.6813364893198013,"Wikipedia: research, topics, easily, wikipedia, find, information",wikipedia allows people to easily find information on many topics and research it. it is a great tool for research and education. it should be subsidized. it is a free service. it is a good way to help people find information. it is a good source of information. it is a good tool for education. it is a free service. it is a good thing. it is free. it is free. it is free. it is free. it is free. it is free. it is free. it       ,4,0.9937376976013184,0.23716671764850616,0.37892135977745056,0.35565289855003357,0.659037172794342
0.6810482054948808,"loans: student, afford, focus, subsidizing, areas",subsidizing student loans will help those who can not afford to focus on other areas of their lives. it will also help the economy..............................................           ,4,0.8194136619567871,0.8585985898971558,0.22789114713668823,0.3977966904640198,0.20062318444252014
0.6785915434360505,"journalism: journalists, general, leaving, trust, unable, manipulating","journalists are unable to trust the general public, leaving them unable to do anything manipulating their news...................................................... ",4,0.5918936729431152,0.8984636664390564,0.8348464369773865,0.7445958852767944,0.5403279662132263
0.6768597185611724,"cosmetic surgery: value, aspect, severe",cosmetic surgery is a valuable aspect of life. it can help people with severe medical conditions. it can also help them with their physical health. it should be banned. it is not fair to ban it. it is a form of discrimination. it is a form of discrimination. it is a form of discrimination. it is a form of discrimination. it is a form of discrimination. it is a form of discrimination. it is a form of discrimination. it is a cult.       ,4,1.0416975021362305,0.3128923773765564,0.1250193864107132,0.26065367460250854,0.4130175709724426
0.6767865076661109,"journalism: remain, subsidies, received, journalism, independent",subsidizing journalism would allow independent journalism to remain independent of the subsidies received from the government. this would allow for more money to be spent on other important issues................................................. ,4,0.6988460421562195,0.8099137544631958,0.34397804737091064,0.7072089910507202,0.23938937485218048
0.6764095276594162,"court: activism, bring, convictions, wrongful, prejudice, due",judicial activism can bring about wrongful convictions due to prejudice and wrongful convictions.. it should be allowed.. it is a form of activism.. it is not fair. it is just a way to bring about justice. it is a matter of personal choice. it should be up to the individual.. it should be up to them.. it should be their choice.. it should be their choice.. it should be their choice.. it should be their choice.. it should be their choice..........,4,0.7041188478469849,0.7899118661880493,0.693693995475769,0.6342086791992188,0.39525994658470154
0.6741919338703156,"nuclear weapon: know, things, weapons, bring, dangerous, nuclear","nuclear weapons are dangerous because we know they can bring in other things that are not safe.. if we ban them, we will be able to use them.............................................................",4,0.6353713274002075,0.8960314393043518,0.5848643183708191,0.6667820811271667,0.4394356608390808
0.6711982071399689,"zero-tolerance policy: problems, dealt, soon, school, start",a zero-tolerance policy in school will help children who are already struggling to get through school and start having problems dealt with soon enough. it will help to prevent future problems from happening. it will also help with bullying.. it will be a better environment.. it will be better for the children.. it will be better for the children.. it will be better for the children.. it will be better for the children.. it will be better for the children.... if we change our ways.........,4,0.7246131896972656,0.7972068786621094,0.5128983855247498,0.5220586657524109,0.45038503408432007
0.6699518710374832,"cosmetic surgery: psychological, disfigurements, childhood",cosmetic surgery can cause psychological problems such as disfigurements in children and childhood. it can also lead to psychological problems. it should be banned. it is not fair. it is a form of bullying. it is a form of bullying. it should be banned. it is a form of bullying. it is a form of bullying. it is not fair. it is a form of bullying. it is a form of bullying. it is a form of bullying. it is a form of bullying. it is a form  ,4,1.0141949653625488,0.24655820429325104,0.4191246032714844,0.3005141317844391,0.5343992114067078
0.6685347735881806,"algorithmic trading: seventy, refined, worldwide, percent, stock, stronger","algorithmic trading is a stronger way to trade stock than ever, with seventy percent of the world's stock market being refined and stronger than ever.. it is a good thing. it is a great tool for trading. it can help to make the world a better place. it can help to protect the world. it can help to protect the world. it can be used worldwide..............................",4,0.7403859496116638,0.5771171450614929,0.6043730974197388,0.6574634313583374,0.5142568349838257
0.6680541664361953,"Gaza strip: dissention, strip, blockade, gaza, countries, ending",ending the blockade of the gaza strip would cause dissention between the countries and the blockade would cause more violence.. it is a good thing.. it is necessary.. it is a good thing.. it is necessary.. it is a good thing. it is a peaceful solution.. it is necessary.. it is a good thing.. it is necessary.. the blockade is necessary.. the blockade is necessary.. the blockade is necessary...      ,4,0.768903374671936,0.5829781889915466,0.6839851140975952,0.6247143745422363,0.42063966393470764
0.6673877030611037,"zoos: else, breeding, house, extinction, nowhere, programs","zoos house breeding programs that could lead to the extinction of animals, and nowhere else can. if we abolish them, we will have nowhere else to house them........................................            ",4,0.7672551870346069,0.674823522567749,0.5883622765541077,0.5784276723861694,0.3310987055301666
0.6649227470159531,"polygamy: wellbeing, argued, raised, polygamous, enhances, saves",polygamous marriage enhances the wellbeing of the people raised in it and should be argued against as it enhances the welfare of the people............................................................... ,4,0.7500673532485962,0.782414972782135,0.4613630771636963,0.5825409889221191,0.16897878050804138
0.6644331753253937,"naturopathy: methods, found, detect, heal, modern",naturopathy has been found to be the only way to heal people and detect diseases that modern medicine can't heal. it should be banned. it is not a cure. it is a natural method that can be found to be effective. it is not a cure. it is a placebo. it is not a cure. it is a placebo. it is not a cure. it is a placebo. it is not a cure. it is a placebo. it is a placebo. it is not....... ,4,0.8871143460273743,0.5830885171890259,0.27843379974365234,0.30839648842811584,0.425790011882782
0.6641921669244767,"autonomous cars: normally, move, town, severe",autonomous cars will allow people to move around town without having to use a human. they would normally be able to move around without having to use a human. this would be a severe problem.. it would be a good thing.. it would also help with traffic............................................,4,0.8031176328659058,0.640783965587616,0.3741154372692108,0.5239514708518982,0.2968626320362091
0.6556735813617706,"Wikipedia: educational, institutions, wikipedia, subsidize, information, valuable",we should subsidize wikipedia because it is valuable information for educational institutions and should be subsidized..................................................................... ,4,0.7774905562400818,0.49557241797447205,0.5479757785797119,0.5876283645629883,0.5028814673423767
0.6527514696121217,"naturopathy: sound, seek, putting, unnecessarily, ignoring, conventional","naturopathy is a sound alternative to conventional medicine, ignoring the needs of those who seek it unnecessarily and putting them at risk. it is a form of medicine that is not based on science. it is a dangerous practice. it should be banned. it is a dangerous practice.. it is a waste of resources.. it is a waste of money. it is a waste of time.. it is a waste of money.. it is a waste of resources....... ",4,0.7417114973068237,0.7088201642036438,0.5099060535430908,0.48467954993247986,0.43195778131484985
0.6515587061643601,"court: create, limit, activism, interpret, judge, judicial",we should not limit judicial activism because it would create a judge who can interpret the law. if someone is a judge they should be allowed to do so..........................................            ,4,0.6787669658660889,0.9550381898880005,0.3845151960849762,0.3997245132923126,0.4122268259525299
0.6468966901302338,"pride: parades, continue, harm, support, long, pride",pride parades continue to support each other and do no harm as long as they continue to exist......................................................................,4,0.5506244897842407,0.9519638419151306,0.8726945519447327,0.6435596346855164,0.5247974991798401
0.6463285267353058,"retirement: stale, infusing, fresh, constantly, workforces","Mandatory retirement is stale and infusing fresh ideas into workforces that are constantly changing. This is a bad thing. We should end mandatory retirement. if we want to keep our workforces healthy, we should abolish it....................................       ",4,0.7877806425094604,0.576852023601532,0.529446005821228,0.49539071321487427,0.3798965811729431
