w_score,keywords,sentence,epoch,score_0,score_1,score_2,score_3,score_4
0.8052196204662324,"Holocaust: denial, offense, believe, unnecessary, tell",holocaust denial is an unnecessary offense to those who believe it. they should be allowed to tell people what they believe. they should not be able to do it themselves. they should be allowed to believe what they want.....................................              ,7,0.9485962986946106,0.739517867565155,0.46494990587234497,0.6392763257026672,0.5516263246536255
0.8050515651702881,"social media: online, poses, talk, unscrupulous, susceptible",social media poses a risk to people who are susceptible to online bullying. they can talk to unscrupulous people about their problems. they can also be vulnerable to bullying.. they can even be abusive......................................            ,7,0.8654341101646423,0.7867023348808289,0.4747576117515564,0.8200867772102356,0.5097668766975403
0.7849981606006622,"cloning: paving, enable, possibly, genetic",human cloning could enable people to have genetic information that could possibly enable them to make a better life. this would be paving the way for more research............................................................,7,0.8526791334152222,0.8128721714019775,0.4694710373878479,0.7959467172622681,0.36894816160202026
0.7775999963283539,"voting: voting, populace, topics","compulsory voting would allow for more topics to be discussed, such as education, health, and education, among other topics. it would also increase the populace's awareness of certain issues. it would also increase voter turnout.. it would be a good thing to have more voting.. it would also increase voter turnout................................            ",7,0.7866804003715515,0.988379955291748,0.33112311363220215,0.7470908761024475,0.37165629863739014
0.7660131394863129,"libertarianism: liberty, lives, infringe, wish, live",people should have the right to live their lives as they wish and not infringe on others' rights. libertarianism is a way to live. it should be up to the individual to decide how they wish to live their lives......................................               ,7,0.8636153340339661,0.7093053460121155,0.6019389033317566,0.69212406873703,0.5391958951950073
0.7639423191547393,"polygamy: way, life, polygamy, available",polygamy is a way for people to live a better way of life and should be available to all.......................................................,7,0.8677616715431213,0.7728636264801025,0.5674751996994019,0.7243229746818542,0.30624163150787354
0.7586260885000229,"missionary: conversion, tactics, choose, religion","missionary work is dangerous, and people should be free to choose their religion if they wish. missionaries use tactics such as conversion and re-education. they should not be forced to choose their religion. they should be free to do as they choose.. they should not be allowed to.. they should be free to do as they please...................................",7,0.7999594807624817,0.8024072051048279,0.5459010601043701,0.7524225115776062,0.47680404782295227
0.755728554725647,"polygamy: oppression, therefore, leads, often, inequality, polygamy",polygamy often leads to oppression and inequality and therefore should be legalized.... and therefore should be legalized............................................             ,7,0.886127769947052,0.748605489730835,0.5570505857467651,0.6240176558494568,0.3814004063606262
0.7515203475952148,"Intelligence tests: granularity, improving, bespoke","intelligence tests provide a bespoke way of improving a child's self esteem, allowing for more granularity in learning and development. this allows for better self esteem.. and it can help with learning...................................             ",7,0.8314962983131409,0.8786634206771851,0.6133007407188416,0.605705976486206,0.38898319005966187
0.7488152533769608,"foster care: recover, back, period, short, leaving","foster care can be very dangerous, leaving children in a short period without a chance to recover and recover from their experiences.................................................... ",7,0.7653964161872864,0.9186033010482788,0.6386491060256958,0.7317485809326172,0.36046668887138367
