w_score,keywords,sentence,epoch,score_0,score_1,score_2,score_3,score_4
0.9151826441287995,"Wikipedia: internet, obstruction, lack, knowledge, freely",wikipedia is an obstruction to free knowledge and should be subsidized to ensure it is free for all. lack of funding means it is not able to freely share information. if it is subsidized it will increase its value............................................          ,9,1.0470044612884521,0.8969283103942871,0.5474430918693542,0.7804613709449768,0.5620247721672058
0.8158120870590211,"zoos: appreciate, provided, aesthetically, pleasing",zoos are aesthetically pleasing and provide a place for children to learn about animals they would not be able to appreciate otherwise. they should be provided with more space................................................. ,9,0.9000099301338196,1.0254342555999756,0.8675498962402344,0.5232120752334595,0.5607785582542419
0.8098012447357178,"algorithmic trading: letting, stable, factors, trading, way, offers",algorithmic trading offers a more stable way of trading by letting you take into account other factors in your decision making.. it should be banned.. it is not fair. it is just a way of letting people make decisions.. it should be banned.. it is a good idea.. it is..................................................,9,0.956737220287323,0.742648720741272,0.5074915289878845,0.5806004405021667,0.6678280234336853
0.8053879022598267,"capital punishment: death, crime, fear, rates, increase","capital punishment can increase crime rates because people who commit a crime fear the death of their own children... if this were legalized, it would be a crime to abolish...........................................................",9,0.8634001612663269,1.0654187202453613,0.5875734686851501,0.6650353670120239,0.2759700417518616
0.7967535227537155,"polygamy: often, oppression, leads, polygamy, therefore, inequality",polygamy often leads to oppression and inequality and therefore should be banned..................................................              ,9,0.8800057768821716,0.9500840306282043,0.4811594784259796,0.618910551071167,0.4295171797275543
0.7918252110481263,"executive compensation: organization, hire, executive, order, best",executive compensation should be limited in order to hire the best people in an organization to do the best job possible. this is unfair. it is not fair to limit the compensation of the best people... if someone is the best in the organization then they should be compensated..................................................,9,0.9740839600563049,0.717705488204956,0.5696671605110168,0.5873361825942993,0.4377489686012268
0.7840297162532807,"Holocaust: tell, unnecessary, denial, offense, believe","holocaust denial should not be a criminal offense because it is unnecessary to tell people what to believe and why.. if people want to believe something, they should not be able to...... if you don't believe it then it is their right to do so..!..!..!..!..!..!..!..!..!..!..!..!..!..!.............",9,0.83384108543396,0.8364959359169006,0.6342587471008301,0.6737139821052551,0.6506718993186951
0.7820005059242249,"capital punishment: crime, unnecessarily, deterrent, punishment, effective, capital","capital punishment is an effective deterrent to crime that is unnecessarily increased... if a crime is committed, it should be abolished........................... capital punishment is a better option..........................",9,0.8388996124267578,0.8759822249412537,0.7361031770706177,0.729710042476654,0.41412246227264404
0.7806214332580567,"libertarianism: minimal, interference, dreams, aspirations, pursue",libertarianism allows people to pursue their dreams and aspirations with minimal interference from government. this is a great advantage. people should be free to pursue their aspirations and dreams without government interference........................................             ,9,0.8887923955917358,0.6874924898147583,0.6476138830184937,0.7443757653236389,0.4985158443450928
0.7695441007614136,"television: outdoor, activities, fitness, overall, decrease",television can decrease overall fitness levels due to outdoor activities and activities. it also helps with mental health.... if you have a good fitness level you can go for more activities..................................................  ­­­­­­­­­­­,9,0.8572379350662231,1.1084872484207153,0.552801251411438,0.3963583707809448,0.3995600938796997
0.7669357478618621,"Intelligence tests: true, intellect, particular, indication",intelligence tests provide a true indication of a person's ability to think and do things that are not their own. it can also help with mental health as a particular individual has the right to choose their own path of thinking... it should be up to them.... if they are wrong.. then they are not correct............................ if you are....... ,9,0.8550947904586792,0.9611870050430298,0.6363783478736877,0.5421639084815979,0.38718169927597046
0.7659126281738282,"atheism: atheism, conflict, religious, alleviate, intolerance",atheism can alleviate religious conflict and intolerance in schools.. if people choose to believe in atheism it will lead to more peace.... if people choose to believe in a certain religion it will reduce conflict......................................,9,0.772986650466919,0.788155734539032,0.8585913777351379,0.8264364004135132,0.5650087594985962
0.7649753272533417,"libertarianism: allows, economic, pursue, libertarianism, individuals, path",libertarianism allows individuals to pursue a path of economic freedom.. it should be up to individuals to decide what path they want to take.. it should be up to individuals to decide what they want to do.. it should be up to individuals to decide.. it should be up to individuals to decide.. it should be up to individuals to decide.. it should.......................... a.......,9,0.8764955997467041,0.7456935048103333,0.7752304077148438,0.6367987394332886,0.5022907853126526
0.7620495319366456,"collectivism: look, leads, collectivism, greater, sense, community",collectivism leads to a greater sense of community as people look out for each other... and that is why we should encourage collectivism................................................................,9,0.7560101747512817,0.753788411617279,0.9620357751846313,0.8216783404350281,0.6895109415054321
0.7455427825450898,"laws: deter, flow, expensive, maintaining",three-strikes laws are expensive to maintain and deter crime. maintaining a free flow of information is a good thing. it should be up to the individual to decide what to do with their life.. it should be enforced.. it is also a good deterrent... of crime................................................ ,9,0.9029214978218079,0.8277824521064758,0.5582113862037659,0.45055970549583435,0.38413602113723755
0.7396932810544968,"zoos: otherwise, preserving, species, hundreds, responsible",zoos are responsible for preserving hundreds of species that would otherwise be endangered. they should not be abolished. they are also responsible for destroying many species that would otherwise be endangered................................................,9,0.8639175295829773,0.6449239253997803,0.5058119297027588,0.6661398410797119,0.4552176296710968
0.7375215709209443,"Holocaust: indirectly, supports, punishable, heinous, ww2","Holocaust denial is a heinous act that indirectly supports the end of the world war, the ww2 war and other heinous crimes. It should be punishable by the government.... if we don't ban it, then it's time to end it.... if we don't ban it then it's too late.... if we don't ban it then it's too late.............",9,0.8148486614227295,0.674730122089386,0.5992337465286255,0.7062467336654663,0.5390186905860901
0.7369402348995209,"Holocaust: deconstructing, champions, logically, argument, martyr, deniers",holocaust denial is a logically correct argument for deniers and champions deconstructing the holocaust. if we don't have it then we are a martyr and should be punished. if we don't believe it then we are logically wrong.... if we don't believe it then we are not allowed.... if we don't then we are not allowed.... if we don't change the world then we are.......,9,0.7985686659812927,0.6975564956665039,0.7040227651596069,0.6923089027404785,0.5968282222747803
0.7359126061201096,"loans: financial, advantage, nothing, payday, solve, desperate",payday loans do nothing to solve the financial crisis of desperate people and should be banned.. they are a form of subsidized lending.. they are not fair. they are a good advantage to those in need.. they are free. they are free.. they are free..!!..!..!..!..!..!..!..!..!..!..... payday loans are a scam!!........... ,9,0.8486450910568237,0.682431697845459,0.5575021505355835,0.6320801377296448,0.4868769347667694
0.7353851854801179,"capital punishment: capital, crimes, commit, punished, cruel, cases",capital punishment is cruel and in some cases people commit crimes that should be punished accordingly...... if you have capital punishment you are guilty.. why should you pay for it yourself?..?..?..?..?..?..?..?..?..?..?..?..?..?..?..?..?..?..?..?..........................,9,0.7542161345481873,0.9914982914924622,0.7675922513008118,0.6225100755691528,0.3547544479370117
0.7338664650917053,"racial profiling: particular, immoral, simply, target, race, group","racial profiling is simply immoral because it is immoral to target a particular race group for a crime.. if it goes on, it will be a criminal offence...................................................        ",9,0.7711266279220581,0.7883857488632202,0.6246315240859985,0.7029478549957275,0.5003643035888672
0.7308184981346131,"Gaza strip: denies, accept, inaccessibility","The blockade of the Gaza Strip denies Hamas access to food, medicine, medicine and other essentials, making it inaccessible to those who can not accept it. It also denies them access to other foods.. it is a humanitarian crisis... it is time to end it..................................................... ",9,0.730260968208313,0.9522650837898254,0.39060094952583313,0.6192461848258972,0.5138576030731201
0.7303461074829102,"naturopathy: methods, modern, heal, detect, found",naturopathy can be found to be more effective than modern medical methods to detect and heal diseases. this can be found to be very beneficial for people with limited resources.. it is not necessary to ban it. it is better to just go to the doctor.. it can be very helpful.. it can also cure many diseases.. it is a natural way to heal people..........................         ,9,0.8163166046142578,0.8931614756584167,0.5233988761901855,0.5694141387939453,0.2967268228530884
0.7285002768039703,"Intelligence tests: improving, granularity, bespoke",intelligence tests provide a bespoke way of improving a child's self-worth and granularity of thinking. this allows for better self-esteem and helps with self-esteem.. and can be used for learning purposes........................................            ,9,0.799498975276947,0.9578901529312134,0.5259001851081848,0.5395234227180481,0.2926807403564453
0.7284545689821244,"Intelligence tests: put, used, classes, correct, intellectual",intelligence tests can be used to put students in the correct classes and not the correct ones.. this is a dangerous practice.. it should be used to help students learn.. it is important.. it is important.. it is important.. it is important.. it is important.. it is important.... if you have intellectual problems you should not be tested.............................. ,9,0.9032094478607178,0.7102005481719971,0.6440698504447937,0.46939682960510254,0.4093036949634552
0.7280815601348878,"capital punishment: punishment, deterrent, capital, committing, consider, serious","capital punishment is a deterrent for serious crimes that people should consider committing against them. if someone commits a serious crime, they should be punished... and that is why we should abolish capital punishment....... if you have a life sentence, then why not consider it?....?..?..?..?..?..?..?..?.................. ",9,0.8252217173576355,0.7934890985488892,0.6385531425476074,0.5475611090660095,0.4726065993309021
0.7257415860891343,"zoos: enough, explore, animals","zoos allow people to explore animals they wouldn't be able to see in the wild. they can also see endangered species and have the ability to live in the wild. if people can afford enough animals to live in a zoo, they should be able to.....................................         ",9,0.8429228663444519,0.6787720322608948,0.7193499207496643,0.6451147198677063,0.3950280249118805
0.7255311578512192,"naturopathy: intense, ailments, naturopathic, treating, medicine","naturopathic medicine can be effective in treating many of the most intense ailments and should not be banned.. if you are a doctor, you can use naturopathic medicine instead.. it can be very helpful....................................................",9,0.7622538805007935,0.6534913182258606,0.8034983277320862,0.838977038860321,0.4591054618358612
0.7234653830528259,"atheism: belief, logical, violent, atheism, peaceful","atheism is the most logical and peaceful belief system. people should be free to practice their religion in a peaceful way. no violence or violence will result from atheism.... if people choose to believe in a religion it will be their own choice..... if people choose to not believe in a religion it will be their own choice...... if people choose to not believe in it, then it will be peaceful.... -....... ",9,0.753978967666626,0.5615360736846924,0.7364903092384338,0.8872342705726624,0.5672183036804199
0.7234426140785217,"Homeopathy: women, homeopathic, pregnant, medicines, safe, usually","homeopathic medicines are usually safe for pregnant women. if not, they should be banned.. if you do not have any other options, then it is usually not safe.. it is better to use natural medicines.. it is better to not use it.. it is better for you.. it is better for you... if you have any questions about it, please contact us............................",9,0.77303546667099,0.7521600127220154,0.5779184699058533,0.7190600633621216,0.4268086552619934
0.7227730751037598,"Homeopathy: medicines, used, invented, shown, conditions, homeopathy","homeopathy has been shown to be effective in treating conditions and should not be invented by doctors. if used properly, homeopathic medicines can be used effectively..........................................................         ",9,0.8247935175895691,0.669937252998352,0.7330833077430725,0.6480079889297485,0.467872679233551
0.7221252709627151,"multi-party system: harder, parties, multiple, leader, choosing",a multi-party system makes it harder for people to choose the leader of their multiple parties and should be adopted. a more diverse system would be more beneficial... more people would vote for the same leader.. more people would vote for the same candidate...?..?..?..?..?..?..?..?..?..?...?.......... a.... a... a........,9,0.8067945241928101,0.8006190061569214,0.4545292556285858,0.6203157305717468,0.34541061520576477
0.7219124019145965,"killing: targeted, easiest, remove, threat, peace, killing","targeted killing is the easiest way to remove a threat to peace and security.. if you allow targeted killing to continue, you can do so.. it is a good way to keep peace.... it is the only way to do this.. it should be banned... it is the only option.. it is the only option.................................",9,0.8122386932373047,0.6385751366615295,0.5854271054267883,0.7203977108001709,0.43998485803604126
0.7207084834575654,"public defenders: rich, buy, mandating","Mandating public defenders would make the rich more richer. This would mean that the poor can buy their way out of legal trouble.. this is not fair.. it's just a waste of money.. it's unfair.. it's unfair to the rich to buy their way out of legal trouble......... if someone wants to use public defenders, they should.. just the way they want it................",9,0.8414442539215088,0.610462486743927,0.4560641646385193,0.7371472716331482,0.30464404821395874
